ref_site,emi3_prefix,id_station_itinerance,nom_station,adresse_station,reference,type_connector,power_max,status,pricing_syder,pricing_syder_currency,pricing_syder_unit,pricing_duration_syder,tarif_heures_creuses,tarif_heures_pleines,rate,time_threshold,begin_free_hour,end_free_hour,json_path
FR*QOV*13-00030,QOV,FRQOV1300030,62 Avenue de Nice,62 Avenue de Nice 13120 GARDANNE,1618973-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*13-00030,QOV,FRQOV1300030,62 Avenue de Nice,62 Avenue de Nice 13120 GARDANNE,1619053-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*13-00030,QOV,FRQOV1300030,62 Avenue de Nice,62 Avenue de Nice 13120 GARDANNE,1619646-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*13-00034,QOV,FRQOV1300034,47 Av. José Nobre,47 Av. José Nobre 13500 MARTIGUES,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*13-00034,QOV,FRQOV1300034,47 Av. José Nobre,47 Av. José Nobre 13500 MARTIGUES,1434451-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*13-00034,QOV,FRQOV1300034,47 Av. José Nobre,47 Av. José Nobre 13500 MARTIGUES,1586201-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*13-00034,QOV,FRQOV1300034,47 Av. José Nobre,47 Av. José Nobre 13500 MARTIGUES,1622475-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*13-00034,QOV,FRQOV1300034,47 Av. José Nobre,47 Av. José Nobre 13500 MARTIGUES,1622430-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*13-00034,QOV,FRQOV1300034,47 Av. José Nobre,47 Av. José Nobre 13500 MARTIGUES,1581639-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*14-00001,QOV,FRQOV1400001,681 CHEMIN DE LA FOSSE MICHEL,681 CHEMIN DE LA FOSSE MICHEL 14950 ST PIERRE AZIF,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*14-00001,QOV,FRQOV1400001,681 CHEMIN DE LA FOSSE MICHEL,681 CHEMIN DE LA FOSSE MICHEL 14950 ST PIERRE AZIF,204464-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*14-00003,QOV,FRQOV1400003,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO 14400 BAYEUX,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*14-00003,QOV,FRQOV1400003,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO 14400 BAYEUX,206838-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*14-00003,QOV,FRQOV1400003,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO 14400 BAYEUX,206733-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*14-00003,QOV,FRQOV1400003,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO 14400 BAYEUX,206293-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*14-00003,QOV,FRQOV1400003,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO 14400 BAYEUX,207112-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*14-00003,QOV,FRQOV1400003,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO 14400 BAYEUX,203130-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*14-00003,QOV,FRQOV1400003,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO,ANGLE DU BOULEVARD MARECHAL LECLERC ET ROUTE DE SAINT LO 14400 BAYEUX,1587335-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*14-00005,QOV,FRQOV1400005,13 RUE DE BRUXELLES,13 RUE DE BRUXELLES 14120 MONDEVILLE,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*14-00005,QOV,FRQOV1400005,13 RUE DE BRUXELLES,13 RUE DE BRUXELLES 14120 MONDEVILLE,744699-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*14-00005,QOV,FRQOV1400005,13 RUE DE BRUXELLES,13 RUE DE BRUXELLES 14120 MONDEVILLE,746738-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*14-00005,QOV,FRQOV1400005,13 RUE DE BRUXELLES,13 RUE DE BRUXELLES 14120 MONDEVILLE,748626-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*14-00005,QOV,FRQOV1400005,13 RUE DE BRUXELLES,13 RUE DE BRUXELLES 14120 MONDEVILLE,796133-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*14-00005,QOV,FRQOV1400005,13 RUE DE BRUXELLES,13 RUE DE BRUXELLES 14120 MONDEVILLE,796240-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*14-00005,QOV,FRQOV1400005,13 RUE DE BRUXELLES,13 RUE DE BRUXELLES 14120 MONDEVILLE,796641-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*14-00005,QOV,FRQOV1400005,13 RUE DE BRUXELLES,13 RUE DE BRUXELLES 14120 MONDEVILLE,796497-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[6].connectors[0]
FR*QOV*14-00005,QOV,FRQOV1400005,13 RUE DE BRUXELLES,13 RUE DE BRUXELLES 14120 MONDEVILLE,796815-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[7].connectors[0]
FR*QOV*14-00006,QOV,FRQOV1400006,AVENUE MICHEL D'ORNANO,AVENUE MICHEL D'ORNANO 14800 ST ARNOULT,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*14-00006,QOV,FRQOV1400006,AVENUE MICHEL D'ORNANO,AVENUE MICHEL D'ORNANO 14800 ST ARNOULT,748559-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*14-00006,QOV,FRQOV1400006,AVENUE MICHEL D'ORNANO,AVENUE MICHEL D'ORNANO 14800 ST ARNOULT,796089-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*14-00006,QOV,FRQOV1400006,AVENUE MICHEL D'ORNANO,AVENUE MICHEL D'ORNANO 14800 ST ARNOULT,796249-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*14-00006,QOV,FRQOV1400006,AVENUE MICHEL D'ORNANO,AVENUE MICHEL D'ORNANO 14800 ST ARNOULT,796386-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*14-00006,QOV,FRQOV1400006,AVENUE MICHEL D'ORNANO,AVENUE MICHEL D'ORNANO 14800 ST ARNOULT,796254-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*14-00007,QOV,FRQOV1400007,177 RUE ROGER AINI,177 RUE ROGER AINI 14100 LISIEUX,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*14-00007,QOV,FRQOV1400007,177 RUE ROGER AINI,177 RUE ROGER AINI 14100 LISIEUX,748620-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*14-00007,QOV,FRQOV1400007,177 RUE ROGER AINI,177 RUE ROGER AINI 14100 LISIEUX,799931-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*14-00007,QOV,FRQOV1400007,177 RUE ROGER AINI,177 RUE ROGER AINI 14100 LISIEUX,799834-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*14-00007,QOV,FRQOV1400007,177 RUE ROGER AINI,177 RUE ROGER AINI 14100 LISIEUX,799829-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*14-00007,QOV,FRQOV1400007,177 RUE ROGER AINI,177 RUE ROGER AINI 14100 LISIEUX,799838-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*14-00007,QOV,FRQOV1400007,177 RUE ROGER AINI,177 RUE ROGER AINI 14100 LISIEUX,799488-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*14-00007,QOV,FRQOV1400007,177 RUE ROGER AINI,177 RUE ROGER AINI 14100 LISIEUX,796492-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[6].connectors[0]
FR*QOV*14-00007,QOV,FRQOV1400007,177 RUE ROGER AINI,177 RUE ROGER AINI 14100 LISIEUX,1321021-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[7].connectors[0]
FR*QOV*14-00008,QOV,FRQOV1400008,COURS JEAN DE VIENNE,COURS JEAN DE VIENNE 14600 HONFLEUR,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*14-00008,QOV,FRQOV1400008,COURS JEAN DE VIENNE,COURS JEAN DE VIENNE 14600 HONFLEUR,792623-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*14-00008,QOV,FRQOV1400008,COURS JEAN DE VIENNE,COURS JEAN DE VIENNE 14600 HONFLEUR,304000-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*14-00008,QOV,FRQOV1400008,COURS JEAN DE VIENNE,COURS JEAN DE VIENNE 14600 HONFLEUR,304424-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*14-00008,QOV,FRQOV1400008,COURS JEAN DE VIENNE,COURS JEAN DE VIENNE 14600 HONFLEUR,306023-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*14-00008,QOV,FRQOV1400008,COURS JEAN DE VIENNE,COURS JEAN DE VIENNE 14600 HONFLEUR,1314761-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*17-00001,QOV,FRQOV1700001,LIEU DIT LES CADELIS EST,LIEU DIT LES CADELIS EST 17690 ANGOULINS,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*17-00001,QOV,FRQOV1700001,LIEU DIT LES CADELIS EST,LIEU DIT LES CADELIS EST 17690 ANGOULINS,183696-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*17-00001,QOV,FRQOV1700001,LIEU DIT LES CADELIS EST,LIEU DIT LES CADELIS EST 17690 ANGOULINS,751875-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*17-00001,QOV,FRQOV1700001,LIEU DIT LES CADELIS EST,LIEU DIT LES CADELIS EST 17690 ANGOULINS,751872-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*17-00001,QOV,FRQOV1700001,LIEU DIT LES CADELIS EST,LIEU DIT LES CADELIS EST 17690 ANGOULINS,751611-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*17-00001,QOV,FRQOV1700001,LIEU DIT LES CADELIS EST,LIEU DIT LES CADELIS EST 17690 ANGOULINS,752325-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*17-00001,QOV,FRQOV1700001,LIEU DIT LES CADELIS EST,LIEU DIT LES CADELIS EST 17690 ANGOULINS,1584581-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*17-00002,QOV,FRQOV1700002,1 BOULEVARD DE RECOUVRANCE,1 BOULEVARD DE RECOUVRANCE 17100 SAINTES,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*17-00002,QOV,FRQOV1700002,1 BOULEVARD DE RECOUVRANCE,1 BOULEVARD DE RECOUVRANCE 17100 SAINTES,748001-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*17-00002,QOV,FRQOV1700002,1 BOULEVARD DE RECOUVRANCE,1 BOULEVARD DE RECOUVRANCE 17100 SAINTES,747996-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*17-00002,QOV,FRQOV1700002,1 BOULEVARD DE RECOUVRANCE,1 BOULEVARD DE RECOUVRANCE 17100 SAINTES,745546-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*17-00002,QOV,FRQOV1700002,1 BOULEVARD DE RECOUVRANCE,1 BOULEVARD DE RECOUVRANCE 17100 SAINTES,745717-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*17-00002,QOV,FRQOV1700002,1 BOULEVARD DE RECOUVRANCE,1 BOULEVARD DE RECOUVRANCE 17100 SAINTES,745652-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*17-00002,QOV,FRQOV1700002,1 BOULEVARD DE RECOUVRANCE,1 BOULEVARD DE RECOUVRANCE 17100 SAINTES,748102-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*19-00003,QOV,FRQOV1900003,25 Rue de la Xaintrie,25 Rue de la Xaintrie 19220 Saint-Privat,,,,,,,,,0.17,0.41,,,,,$.data
FR*QOV*19-00003,QOV,FRQOV1900003,25 Rue de la Xaintrie,25 Rue de la Xaintrie 19220 Saint-Privat,1581318-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*19-00003,QOV,FRQOV1900003,25 Rue de la Xaintrie,25 Rue de la Xaintrie 19220 Saint-Privat,1581226-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*19-00003,QOV,FRQOV1900003,25 Rue de la Xaintrie,25 Rue de la Xaintrie 19220 Saint-Privat,1582359-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*19-00004,QOV,FRQOV1900004,Le Bourg - Saint-Dézery,Le Bourg - Saint-Dézery 19200 USSEL,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*19-00004,QOV,FRQOV1900004,Le Bourg - Saint-Dézery,Le Bourg - Saint-Dézery 19200 USSEL,1584251-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*19-00004,QOV,FRQOV1900004,Le Bourg - Saint-Dézery,Le Bourg - Saint-Dézery 19200 USSEL,1584588-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*21-00001,QOV,FRQOV2100001,10-12 BOULEVARD CARNOT,10-12 BOULEVARD CARNOT 21231 DIJON,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*21-00001,QOV,FRQOV2100001,10-12 BOULEVARD CARNOT,10-12 BOULEVARD CARNOT 21231 DIJON,184040-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*21-00001,QOV,FRQOV2100001,10-12 BOULEVARD CARNOT,10-12 BOULEVARD CARNOT 21231 DIJON,184130-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*21-00001,QOV,FRQOV2100001,10-12 BOULEVARD CARNOT,10-12 BOULEVARD CARNOT 21231 DIJON,184498-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*21-00001,QOV,FRQOV2100001,10-12 BOULEVARD CARNOT,10-12 BOULEVARD CARNOT 21231 DIJON,183955-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*21-00001,QOV,FRQOV2100001,10-12 BOULEVARD CARNOT,10-12 BOULEVARD CARNOT 21231 DIJON,204171-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*21-00002,QOV,FRQOV2100002,8 RUE DE L'ARGENTINE,8 RUE DE L'ARGENTINE 21120 SAULIEU,,,,,,,,,0.1934,0.2334,,,,,$.data
FR*QOV*21-00002,QOV,FRQOV2100002,8 RUE DE L'ARGENTINE,8 RUE DE L'ARGENTINE 21120 SAULIEU,QOV0000079-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*21-00003,QOV,FRQOV2100003,12 IMPASSE DU TRI POSAINTAL,12 IMPASSE DU TRI POSAINTAL 21600 LONGVIC,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*21-00003,QOV,FRQOV2100003,12 IMPASSE DU TRI POSAINTAL,12 IMPASSE DU TRI POSAINTAL 21600 LONGVIC,207455-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*21-00003,QOV,FRQOV2100003,12 IMPASSE DU TRI POSAINTAL,12 IMPASSE DU TRI POSAINTAL 21600 LONGVIC,206681-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*21-00003,QOV,FRQOV2100003,12 IMPASSE DU TRI POSAINTAL,12 IMPASSE DU TRI POSAINTAL 21600 LONGVIC,206235-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*21-00003,QOV,FRQOV2100003,12 IMPASSE DU TRI POSAINTAL,12 IMPASSE DU TRI POSAINTAL 21600 LONGVIC,206658-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*21-00003,QOV,FRQOV2100003,12 IMPASSE DU TRI POSAINTAL,12 IMPASSE DU TRI POSAINTAL 21600 LONGVIC,204062-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*21-00004,QOV,FRQOV2100004,8 RUE DE L'INGENIEUR JEAN BERTIN (RD26),8 RUE DE L'INGENIEUR JEAN BERTIN (RD26) 21120 SAULIEU,,,,,,,,,0.1934,0.2334,,,,,$.data
FR*QOV*21-00004,QOV,FRQOV2100004,8 RUE DE L'INGENIEUR JEAN BERTIN (RD26),8 RUE DE L'INGENIEUR JEAN BERTIN (RD26) 21120 SAULIEU,QOV0000023-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*21-00004,QOV,FRQOV2100004,8 RUE DE L'INGENIEUR JEAN BERTIN (RD26),8 RUE DE L'INGENIEUR JEAN BERTIN (RD26) 21120 SAULIEU,QOV0000014-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*21-00004,QOV,FRQOV2100004,8 RUE DE L'INGENIEUR JEAN BERTIN (RD26),8 RUE DE L'INGENIEUR JEAN BERTIN (RD26) 21120 SAULIEU,QOV0000003-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*21-00004,QOV,FRQOV2100004,8 RUE DE L'INGENIEUR JEAN BERTIN (RD26),8 RUE DE L'INGENIEUR JEAN BERTIN (RD26) 21120 SAULIEU,QOV0000011-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*21-00004,QOV,FRQOV2100004,8 RUE DE L'INGENIEUR JEAN BERTIN (RD26),8 RUE DE L'INGENIEUR JEAN BERTIN (RD26) 21120 SAULIEU,QOV0000024-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*21-00004,QOV,FRQOV2100004,8 RUE DE L'INGENIEUR JEAN BERTIN (RD26),8 RUE DE L'INGENIEUR JEAN BERTIN (RD26) 21120 SAULIEU,QOV0000070-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*21-00005,QOV,FRQOV2100005,6 ALLEE ALFRED NOBEL,6 ALLEE ALFRED NOBEL 21231 DIJON,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*21-00005,QOV,FRQOV2100005,6 ALLEE ALFRED NOBEL,6 ALLEE ALFRED NOBEL 21231 DIJON,795229-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*21-00005,QOV,FRQOV2100005,6 ALLEE ALFRED NOBEL,6 ALLEE ALFRED NOBEL 21231 DIJON,791793-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*21-00005,QOV,FRQOV2100005,6 ALLEE ALFRED NOBEL,6 ALLEE ALFRED NOBEL 21231 DIJON,791523-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*21-00005,QOV,FRQOV2100005,6 ALLEE ALFRED NOBEL,6 ALLEE ALFRED NOBEL 21231 DIJON,794106-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*21-00005,QOV,FRQOV2100005,6 ALLEE ALFRED NOBEL,6 ALLEE ALFRED NOBEL 21231 DIJON,792780-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*21-00005,QOV,FRQOV2100005,6 ALLEE ALFRED NOBEL,6 ALLEE ALFRED NOBEL 21231 DIJON,792799-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*22-00001,QOV,FRQOV2200001,6 RUE JEAN-JACQUES AUDUBON,6 RUE JEAN-JACQUES AUDUBON 22300 LANNION,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*22-00001,QOV,FRQOV2200001,6 RUE JEAN-JACQUES AUDUBON,6 RUE JEAN-JACQUES AUDUBON 22300 LANNION,185234-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*22-00001,QOV,FRQOV2200001,6 RUE JEAN-JACQUES AUDUBON,6 RUE JEAN-JACQUES AUDUBON 22300 LANNION,184985-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*22-00001,QOV,FRQOV2200001,6 RUE JEAN-JACQUES AUDUBON,6 RUE JEAN-JACQUES AUDUBON 22300 LANNION,184693-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*22-00001,QOV,FRQOV2200001,6 RUE JEAN-JACQUES AUDUBON,6 RUE JEAN-JACQUES AUDUBON 22300 LANNION,182873-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*22-00001,QOV,FRQOV2200001,6 RUE JEAN-JACQUES AUDUBON,6 RUE JEAN-JACQUES AUDUBON 22300 LANNION,183663-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*22-00002,QOV,FRQOV2200002,52 RUE DU GUE LAMBERT,52 RUE DU GUE LAMBERT 22950 TREGUEUX,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*22-00002,QOV,FRQOV2200002,52 RUE DU GUE LAMBERT,52 RUE DU GUE LAMBERT 22950 TREGUEUX,1611116-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*22-00002,QOV,FRQOV2200002,52 RUE DU GUE LAMBERT,52 RUE DU GUE LAMBERT 22950 TREGUEUX,1610925-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*22-00002,QOV,FRQOV2200002,52 RUE DU GUE LAMBERT,52 RUE DU GUE LAMBERT 22950 TREGUEUX,1611007-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*22-00002,QOV,FRQOV2200002,52 RUE DU GUE LAMBERT,52 RUE DU GUE LAMBERT 22950 TREGUEUX,1309931-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*22-00002,QOV,FRQOV2200002,52 RUE DU GUE LAMBERT,52 RUE DU GUE LAMBERT 22950 TREGUEUX,1309279-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*25-00001,QOV,FRQOV2500001,11 RUE DE LA FONTAINE,11 RUE DE LA FONTAINE 25530 BREMONDANS,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*25-00001,QOV,FRQOV2500001,11 RUE DE LA FONTAINE,11 RUE DE LA FONTAINE 25530 BREMONDANS,206016-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*26-00001,QOV,FRQOV2600001,59 AVENUE DES AUREATS,59 AVENUE DES AUREATS 26000 VALENCE,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*26-00001,QOV,FRQOV2600001,59 AVENUE DES AUREATS,59 AVENUE DES AUREATS 26000 VALENCE,750590-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*26-00001,QOV,FRQOV2600001,59 AVENUE DES AUREATS,59 AVENUE DES AUREATS 26000 VALENCE,750369-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*26-00001,QOV,FRQOV2600001,59 AVENUE DES AUREATS,59 AVENUE DES AUREATS 26000 VALENCE,750373-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
